element_id,centroid_x_m,centroid_y_m,centroid_z_m,sigma_xx_pa,sigma_yy_pa,sigma_zz_pa,tau_xy_pa,tau_yz_pa,tau_xz_pa,principal_min_pa,principal_mid_pa,principal_max_pa,affine_principal_min_pa,affine_principal_mid_pa,affine_principal_max_pa
23,6.631509972895134,76.46256975817586,-0.22254728757366052,-16400.250281892142,-16772.500238517576,-67641.04375997088,-77.8912919961913,-2246.6764715148993,12134.468698348492,-24107.085752785286,-5410.720773252923,-3055.5896809113174,-24107.085752785286,-5410.720773252923,-3055.5896809113174
24,6.587496556157838,75.96451134920193,-0.2225472855245229,-15658.931365069975,-15806.566307428591,-64429.173737236306,-14.870224244903417,-6379.253908055116,9828.785740903475,-27339.91586891521,-5900.202207411321,-3468.925984649311,-27339.91586891521,-5900.202207411321,-3468.925984649311
25,6.895590465951196,79.45092019376015,-0.21786208211203947,-10201.122284131587,-11387.926460083638,-42079.48473780743,-342.1075441015457,-15367.54249837626,6671.766007229978,-25176.553389176956,-5350.486604467619,-148.90571066686897,-25176.553389176956,-5350.486604467619,-148.90571066686897
26,6.85157705031926,78.95286179407722,-0.2178620856105051,-13032.095274399295,-13481.464879143065,-54095.17133987004,-172.17951527918004,-3539.754877336473,6036.043162988613,-26769.945569869644,-6329.2039957482875,-4369.560829535211,-26769.945569869644,-6329.2039957482875,-4369.560829535211
27,6.807563635476509,78.45480338754176,-0.2178620842556026,-11905.622076113354,-12348.273201350923,-49673.320534523446,-86.00512999718931,-1853.7304461952629,6834.6444583701805,-24820.26872635089,-5736.2615827128475,-3609.1458472302174,-24820.26872635089,-5736.2615827128475,-3609.1458472302174
28,6.763550220148564,77.95674498048315,-0.21786208449897243,-12016.797003829131,-12465.64918258449,-50326.22072815948,-59.88386208708241,-1119.484214644747,7407.582316487725,-24966.35673493343,-5696.526376510088,-3486.319264490652,-24966.35673493343,-5696.526376510088,-3486.319264490652
29,6.719536804672805,77.45868657312658,-0.2178620844676693,-12005.281885308477,-12469.03977330685,-50362.84262025,-56.72538528054412,-1022.7929534236529,7710.409402031639,-24875.927376761683,-5648.5073549823255,-3349.344115484257,-24875.927376761683,-5648.5073549823255,-3349.344115484257
30,6.675523389111475,76.96062816567101,-0.2178620843781552,-12029.181946825156,-12494.009890277675,-50523.79377612373,-54.771787996901296,-1156.0980504871682,7916.007350752149,-25007.113166012477,-5648.753150314899,-3283.8404128398806,-25007.113166012477,-5648.753150314899,-3283.8404128398806
31,6.631509973835534,76.46256975805792,-0.21786208473790222,-11962.778138023483,-12429.806167303223,-50338.49498952748,-92.47423691269033,-1452.9734513633418,8230.849432896375,-24401.84228210686,-5469.325638770618,-3005.7773524738786,-24401.84228210686,-5469.325638770618,-3005.7773524738786
32,6.587496556949763,75.964511348475,-0.21786208279043068,-11775.47210077123,-11925.553082734425,-49395.53524351402,-31.56352420898341,-4849.370701146984,6812.313531236421,-26025.601589858088,-5506.11715221826,-3324.4769211239973,-26025.601589858088,-5506.11715221826,-3324.4769211239973
33,6.8955904671356265,79.45092018988122,-0.21005341042686282,-9492.361143034785,-11224.138178256675,-39587.750501039605,-466.86480412860084,-14242.879424568382,5975.84050382405,-25370.733018710886,-5774.67891443923,-772.7714604549886,-25370.733018710886,-5774.67891443923,-772.7714604549886
34,6.8515770513015015,78.95286179369315,-0.21005341447596587,-11662.865692708769,-12209.332844116896,-49215.520397705375,-224.02057503179395,-3067.989009480724,5128.315454360651,-26285.273435098898,-6182.64292335642,-4140.6965023528965,-26285.273435098898,-6182.64292335642,-4140.6965023528965
35,6.807563636772688,78.45480338720236,-0.21005341288026289,-10750.292130391175,-11336.954837200996,-45680.10635479086,-112.0674407660918,-1617.7799063353116,5959.668459208013,-24686.01271707445,-5707.580991991756,-3482.001018842962,-24686.01271707445,-5707.580991991756,-3482.001018842962
36,6.7635502215322765,77.95674498029409,-0.21005341315641374,-10800.998392696212,-11384.776092047656,-46153.04775605691,-78.38403541444718,-981.4708957310295,6445.745722750817,-24766.38646547805,-5626.5744581313365,-3337.6017306062668,-24766.38646547805,-5626.5744581313365,-3337.6017306062668
37,6.719536806116749,77.45868657294577,-0.21005341311763787,-10788.333238704718,-11394.907194761752,-46208.59864270028,-73.73170939935561,-893.3928288426006,6714.780100053703,-24711.931610961874,-5590.476915607502,-3210.9681939144784,-24711.931610961874,-5590.476915607502,-3210.9681939144784
